TRACE BEGIN axis=1 rows=1000 kp=0.00025 ki=8e-07 kv=1e-06 kd=1e-06 kff=0 ff=1 pwm=25000 target=720 duration=5 vmax=1100 accel=2200 vscale=1 ascale=0.35 vsrc=1 vwin=40 valpha=0.05
t_ms,ref_mdeg,enc_mdeg,hat_mdeg,vref_mdegs,what_mdegs,duty_milli,cur_01ma
2505,720000,719744,716457,0,56026,1000,-3646
2510,720000,719973,716977,0,40205,-1000,7988
2515,720000,719202,718607,0,32359,1000,-8734
2520,720000,720899,718881,0,45949,-1000,7812
2525,720000,720520,720448,0,21513,1000,-3231
2530,720000,721212,721236,0,54718,1000,-3267
2535,720000,721542,721672,0,39667,-1000,7778
2540,720000,720814,723194,0,32154,1000,-8438
2545,720000,721673,723167,0,59590,-1000,2273
2550,720000,721214,723607,0,27897,-1000,2407
2555,720000,720993,724132,0,43769,1000,-8071
2560,720000,722245,723712,0,33641,-1000,13186
2565,720000,722005,725425,0,29077,1000,-8242
2570,720000,723109,725653,0,58077,-1000,2097
2575,720000,722768,726303,0,27179,-1000,2229
2580,720000,722599,727001,0,43513,1000,-8066
2585,720000,723392,726505,0,51513,-1000,7706
2590,720000,722559,727330,0,24308,1000,-2448
2595,720000,723028,727569,0,56077,1000,-2575
2600,720000,723328,727653,0,20282,-1000,7576
2605,720000,723717,728815,0,39974,1000,-8043
2610,720000,724795,728788,0,49872,-1000,7462
2615,720000,724097,730040,0,23513,1000,-2588
2620,720000,724627,730668,0,55769,1000,-2628
2625,720000,724875,731042,0,40103,-1000,6993
2630,720000,724113,732398,0,32333,1000,-7392
